,title,feed_type,link,description,date,image,publisher,stocks,_id
0,Buy LIC Housing Finance; target of Rs 490: Sharekhan,news-article,https://www.moneycontrol.com/news/business/stocks/buy-lic-housing-finance-target-of-rs-490-sharekhan-11124961.html,"Sharekhan is bullish on LIC Housing Finance has recommended buy rating on the stock with a target price of Rs 490 in its research report dated August 04, 2023.",2023-08-09 13:35:22.000,https://pocket-image-cache.com/direct?url=http://images.moneycontrol.com/static-mcnews/2023/07/Buy-770x433.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/moneycontrol.png', 'id': 'www.moneycontrol.com', 'name': 'Moneycontrol'}",[{'sid': 'LICH'}],64d34d32a5cfe86dc38a3322
1,Reduce LIC Housing Finance; target of Rs 395 : HDFC Securities,news-article,https://www.moneycontrol.com/news/business/stocks/reduce-lic-housing-finance-target-of-rs-395-hdfc-securities-11124721.html,"HDFC Securities recommended reduce rating on LIC Housing Finance with a target price of Rs 395 in its research report dated August 04, 2023.",2023-08-09 11:57:59.000,https://pocket-image-cache.com/direct?url=http://images.moneycontrol.com/static-mcnews/2023/08/Reduce-3-1-770x433.png,"{'logo': 'https://assets.tickertape.in/images/news-publishers/moneycontrol.png', 'id': 'www.moneycontrol.com', 'name': 'Moneycontrol'}",[{'sid': 'LICH'}],64d3381aa5cfe86dc38a3237
2,Buy LIC Housing Finance; target of Rs 500: Motilal Oswal,news-article,https://www.moneycontrol.com/news/business/stocks/buy-lic-housing-finance-target-of-rs-500-motilal-oswal-11115571.html,"Motilal Oswal is bullish on LIC Housing Finance recommended buy rating on the stock with a target price of Rs 500 in its research report dated August 04, 2023.",2023-08-08 15:32:33.000,https://pocket-image-cache.com/direct?url=http://images.moneycontrol.com/static-mcnews/2023/08/Buy_1280x720_2-770x433.png,"{'logo': 'https://assets.tickertape.in/images/news-publishers/moneycontrol.png', 'id': 'www.moneycontrol.com', 'name': 'Moneycontrol'}","[{'sid': 'LICH'}, {'sid': 'MOFS'}]",64d217d3a5cfe86dc38a2b21
3,Hold LIC Housing Finance; target of Rs 430: Prabhudas Lilladher,news-article,https://www.moneycontrol.com/news/business/stocks/hold-lic-housing-finance-target-of-rs-430-prabhudas-lilladher-11114431.html,"Prabhudas Lilladher recommended hold rating on LIC Housing Finance with a target price of Rs 430 in its research report dated August 04, 2023.",2023-08-07 21:24:27.000,https://pocket-image-cache.com/direct?url=http://images.moneycontrol.com/static-mcnews/2023/08/Hold-1-770x433.png,"{'logo': 'https://assets.tickertape.in/images/news-publishers/moneycontrol.png', 'id': 'www.moneycontrol.com', 'name': 'Moneycontrol'}",[{'sid': 'LICH'}],64d115eda5cfe86dc38a2569
4,"Big Movers on D-Street: What should investors do with Zomato, LIC Housing and Airtel?",news-article,https://economictimes.indiatimes.com/markets/stocks/news/big-movers-on-d-street-what-should-investors-do-with-zomato-lic-housing-and-airtel/articleshow/102485910.cms,"On the upside, Rs 100 is the psychological resistance level; above this, we can expect a rally towards Rs 114. On the downside, Rs 87 is an important support level during any correction.",2023-08-07 08:39:00.000,"https://pocket-image-cache.com/direct?url=http://img.etimg.com/thumb/msid-102485888,width-1070,height-580,imgsize-47976,overlay-etmarkets/photo.jpg","{'logo': 'https://assets.tickertape.in/images/news-publishers/economictimes.png', 'id': 'economictimes.indiatimes.com', 'name': 'Economic Times'}","[{'sid': 'BRTI'}, {'sid': 'LICH'}, {'sid': 'ZOM'}]",64d07030a5cfe86dc38a1f23
5,LIC Housing Finance shares surge on Q1 numbers,news-article,https://www.thehindubusinessline.com/markets/lic-housing-finance-shares-surge-on-q1-numbers/article67157517.ece,"LIC Housing Finance Ltd’s shares rose 9% after Q2 profits increased 42% to Rs 1,319 crore, revenues up 27% to Rs 6,759 crore. Profits 10% higher sequentially. Shares at Rs 431.3, up 9.49%.",2023-08-04 14:48:19.000,https://pocket-image-cache.com/direct?url=http://bl-i.thgim.com/public/incoming/hymi6g/article66865918.ece/alternates/LANDSCAPE_1200/LIC%20Housing.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thehindubusinessline.png', 'id': 'www.thehindubusinessline.com', 'name': 'The Hindu Businessline'}",[{'sid': 'LICH'}],64ccc81e7a206429c6a9cb64
6,LIC Housing Finance stock rallies 5% after Q1 net profit jumps 43%,news-article,https://www.moneycontrol.com/news/business/markets/lic-housing-finance-stock-rallies-5-after-q1-net-profit-jumps-43-11095761.html,The LIC Housing Finance stock has given a return of 3.05 percent over the last six months.,2023-08-04 09:56:25.000,https://pocket-image-cache.com/direct?url=http://images.moneycontrol.com/static-mcnews/2022/11/housing-finance-1-770x431.png,"{'logo': 'https://assets.tickertape.in/images/news-publishers/moneycontrol.png', 'id': 'www.moneycontrol.com', 'name': 'Moneycontrol'}",[{'sid': 'LICH'}],64cc7fb27a206429c6a9c89c
7,"Buzzing Stocks: SBI, Airtel, Maruti Suzuki, Eicher Motors, LIC Housing, others in news",news-article,https://www.moneycontrol.com/news/photos/business/stocks/buzzing-stocks-sbi-airtel-maruti-suzuki-eicher-motors-lic-housing-others-in-news-11093501.html,"Stocks to watch: Check out the companies making headlines before the opening bell today, July 27, 2023",2023-08-04 06:32:30.000,https://pocket-image-cache.com/direct?url=http://images.moneycontrol.com/static-mcnews/2023/08/Sensex_nifty_market_flat-1-770x433.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/moneycontrol.png', 'id': 'www.moneycontrol.com', 'name': 'Moneycontrol'}","[{'sid': 'BRTI'}, {'sid': 'EICH'}, {'sid': 'LICH'}, {'sid': 'MRTI'}, {'sid': 'SBI'}]",64cc55877a206429c6a9c7a2
8,"LIC Housing Finance Q1 PAT up 43% on steady revenue, NII growth",news-article,https://www.thehindubusinessline.com/money-and-banking/lic-housing-finance-q1-pat-up-43-on-steady-revenue-nii-growth/article67154982.ece,"LIC Housing Finance posted a net profit of ₹1,324 crore for Q1 FY24, up 43 per cent, led by a 28 per cent rise in revenue from operations to ₹6,747 crore.",2023-08-03 20:50:36.000,https://pocket-image-cache.com/direct?url=http://bl-i.thgim.com/public/incoming/1lh7mh/article67155003.ece/alternates/LANDSCAPE_1200/LIC%20Housing%20MD%20Tribhuwan%20Adhikari.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thehindubusinessline.png', 'id': 'www.thehindubusinessline.com', 'name': 'The Hindu Businessline'}",[{'sid': 'LICH'}],64cbca8f7a206429c6a9c55b
9,"LIC Housing Finance Q1 results: Net profit up 43% to Rs 1,324 crore",news-article,https://www.moneycontrol.com/news/business/earnings/lic-housing-finance-q1-results-net-profit-up-43-to-rs-1324-crore-11089601.html,"The company’s net interest income (NII) grew 38 percent to Rs 2,252 crore in the quarter under review from Rs 1,628 crore in the last fiscal.",2023-08-03 20:20:23.000,https://pocket-image-cache.com/direct?url=http://images.moneycontrol.com/static-mcnews/2022/11/housing-finance-1-770x431.png,"{'logo': 'https://assets.tickertape.in/images/news-publishers/moneycontrol.png', 'id': 'www.moneycontrol.com', 'name': 'Moneycontrol'}",[{'sid': 'LICH'}],64cbc8e07a206429c6a9c558
10,"Stocks to watch on August 3, 2023",news-article,https://www.thehindubusinessline.com/markets/stocks-to-watch-on-august-3-2023/article67152754.ece,"Buzzing stocks of Vedanta, L&T Finance Holdings, Airtel, Zomato, Ether Motors, Adani Enterprises, Adani Power, Nazara Tech, Delta Corp, JSW Steel, Nykaa, M&M Financial, Clean Science, Dabur, GE Shipping, HCC, ICRA, Karnataka Bank, KEC Intl, LIC Housing, Sun Pharma, Piramal Pharma, Radio Khaitan, Tub…",2023-08-03 09:07:55.000,https://pocket-image-cache.com/direct?url=http://bl-i.thgim.com/public/news/xsxlfy/article67151320.ece/alternates/LANDSCAPE_1200/stock%20market%2002136021.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thehindubusinessline.png', 'id': 'www.thehindubusinessline.com', 'name': 'The Hindu Businessline'}","[{'sid': 'ADAN'}, {'sid': 'ADEL'}, {'sid': 'BRTI'}, {'sid': 'DABU'}, {'sid': 'DELT'}, {'sid': 'GESC'}, {'sid': 'HCNS'}, {'sid': 'ICRA'}, {'sid': 'JSTL'}, {'sid': 'KHAI'}, {'sid': 'LICH'}, {'sid': 'MAHM'}, {'sid': 'KBNK'}, {'sid': 'LTFH'}, {'sid': 'SUN'}, {'sid': 'VDAN'}, {'sid': 'ZOM'}, {'sid': 'NYK'}]",64cb29467a206429c6a9bedb
11,"LIC Housing Finance, Aavas, Can Fin Homes Q1 Preview - Margin Trajectory To Improve: Prabhudas Lilladher",news-article,https://www.bqprime.com/research-reports/lic-housing-finance-aavas-can-fin-homes-q1-preview-margin-trajectory-to-improve-prabhudas-lilladher,We continue to remain positive on Can Fin Homes due to strong balance sheet.,2023-07-07 12:09:24.000,https://pocket-image-cache.com/direct?url=http://gumlet.assettype.com/bloombergquint%2F2022-07%2F84f05983-5a9d-40d7-a189-3e4e66bc115a%2FResidential_buildings___Photo_Anton_maksimov_Uunsplash_.jpg?rect=0%2C723%2C5154%2C2706&w=1200&auto=format%2Ccompress&ogImage=true,"{'logo': 'https://assets.tickertape.in/images/news-publishers/bloombergquint.png', 'id': 'www.bloombergquint.com', 'name': 'Bloomberg Quint'}","[{'sid': 'AVAS'}, {'sid': 'CNFH'}, {'sid': 'LICH'}]",64a7b77ec7230d0b05dd5b3d
12,LIC Housing Finance gains as it readies to replace HDFC in Nifty Fin Services index,news-article,https://www.moneycontrol.com/news/business/stocks/lic-housing-finance-gains-as-it-readies-to-replace-hdfc-in-nifty-fin-services-index-10906551.html,Nifty Financial Services has 20 constituents. It has a correlation of 98 percent with the Nifty Bank index.,2023-07-05 11:22:44.000,https://pocket-image-cache.com/direct?url=http://images.moneycontrol.com/static-mcnews/2023/06/homebuyers-bbo-770x433.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/moneycontrol.png', 'id': 'www.moneycontrol.com', 'name': 'Moneycontrol'}","[{'sid': 'ADIL'}, {'sid': 'HDFC'}, {'sid': 'LICH'}, {'sid': '.NIFTYFIN'}]",64a50ed4c7230d0b05dd4875
13,"Stocks to Watch today, July 5: LTIMindtree, Bandhan Bk, Lupin, Adani Power",news-article,https://www.business-standard.com/markets/news/stocks-to-watch-today-july-5-ltimindtree-bandhan-bk-lupin-adani-power-market-news-123070500087_1.html,"Stocks to Watch on Wednesday, July 5: LTIMindtree will replace HDFC in the benchmark Nifty50 index, while LIC Housing Finance will likely replace it in the Nifty Financial Services index",2023-07-05 08:03:08.000,https://pocket-image-cache.com/direct?url=http://bsmedia.business-standard.com/_media/bs/img/misc/2023-03/21/full/market-stocks-stock-market-trading-stock-market-1679390715-4232620.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businessstandard.png', 'id': 'www.business-standard.com', 'name': 'Business Standard'}","[{'sid': 'ADAN'}, {'sid': 'HDFC'}, {'sid': 'LICH'}, {'sid': 'LUPN'}, {'sid': '.NIFTYFIN'}]",64a4de0ec7230d0b05dd4686
14,LIC Housing Finance FD: Should you go for it?,news-article,https://www.thehindubusinessline.com/portfolio/personal-finance/lic-housing-finance-fd-should-you-go-for-it/article67026158.ece,"LIC Housing Finance increased the rate being offered from April 12, 2023 by 25 basis points, which is 7.75 per cent for a tenure of 3-5 years. It offers an additional 0.25 per cent interest across tenures to senior citizens, which means the maximum interest rate they can get is 8 per cent per annum …",2023-07-03 11:21:44.000,https://pocket-image-cache.com/direct?url=http://bl-i.thgim.com/public/incoming/f41el5/article65503837.ece/alternates/LANDSCAPE_1200/LIC%20Housing%20Finance.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thehindubusinessline.png', 'id': 'www.thehindubusinessline.com', 'name': 'The Hindu Businessline'}",[{'sid': 'LICH'}],64a26686c7230d0b05dd34fd
15,Trade setup for Tuesday: Top 15 things to know before the opening bell,news-article,https://www.moneycontrol.com/news/business/markets/trade-setup-for-tuesday-top-14-things-to-know-before-the-opening-bell-6-10861111.html,"As many as 88 stocks were on the short-covering list based on the open interest percentage. These included Rain Industries, Hindustan Aeronautics, Dr Lal PathLabs, LIC Housing Finance and Mahanagar Gas",2023-06-26 21:47:09.000,https://pocket-image-cache.com/direct?url=http://images.moneycontrol.com/static-mcnews/2023/06/market_stocks_sensex_Nifty-4-770x433.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/moneycontrol.png', 'id': 'www.moneycontrol.com', 'name': 'Moneycontrol'}","[{'sid': 'HIAE'}, {'sid': 'DLPA'}, {'sid': 'LICH'}, {'sid': 'MGAS'}, {'sid': 'RAID'}]",6499bde75c2d31ecbcd23855
16,"Bajaj Finance, SBI Card, LIC Housing shares: What CLSA says on NBFC stocks",news-article,https://www.businesstoday.in/markets/stocks/story/bajaj-finance-sbi-card-lic-housing-shares-what-clsa-says-on-nbfc-stocks-385481-2023-06-14?utm_source=rssfeed,"CLSA noted that smaller NBFCs typically rely on bank borrowings for funding, as they are unable to access debt capital markets, due to lack of a strong credit rating.",2023-06-14 17:30:00.000,https://pocket-image-cache.com/direct?url=http://akm-img-a-in.tosshub.com/businesstoday/images/story/202306/ocjkk78jyruzvn8zxfvnbw-1200-80_3-sixteen_nine.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businesstoday.png', 'id': 'www.businesstoday.in', 'name': 'Business Today'}","[{'sid': 'BJFN'}, {'sid': 'LICH'}, {'sid': 'SBI'}]",64892be3f46d6117acce549f
17,Home Loan Interest Rates Compared: LIC Housing Vs HDFC Vs Bajaj Housing - News18,news-article,https://www.news18.com/business/savings-and-investments/home-loan-interest-rates-compared-lic-housing-vs-hdfc-vs-bajaj-housing-8042239.html,"LIC Housing Finance Limited (LICHFL) stands out with its competitive interest rates, starting from 8.45% p.a. onwards for tenures of up to 30 years.",2023-06-12 12:19:26.000,https://pocket-image-cache.com/direct?url=http://images.news18.com/ibnlive/uploads/2023/04/wp-image-728-168188677616x9.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/news18.png', 'id': 'www.news18.com', 'name': 'News18'}","[{'sid': 'HDFC'}, {'sid': 'LICH'}]",6486c222f46d6117acce430a
18,Latest home loan interest rates: LIC Housing vs HDFC Vs PNB Housing,news-article,https://economictimes.indiatimes.com/wealth/borrow/latest-home-loan-interest-rates-lic-housing-vs-hdfc-vs-pnb-housing/articleshow/100871112.cms,"​Here is a quick comparison of housing finance companies such as LIC, HDFC and PNB housing and their latest home loan interest rates",2023-06-09 13:39:00.000,"https://pocket-image-cache.com/direct?url=http://img.etimg.com/thumb/msid-100871234,width-1070,height-580,imgsize-334592,overlay-etwealth/photo.jpg","{'logo': 'https://assets.tickertape.in/images/news-publishers/economictimes.png', 'id': 'economictimes.indiatimes.com', 'name': 'Economic Times'}","[{'sid': 'HDFC'}, {'sid': 'LICH'}, {'sid': 'PNBH'}]",6482dfd95181724e2dd4edef
19,LIC Housing extending loan term to ease borrower burden | The Financial Express,news-article,https://www.financialexpress.com/industry/banking-finance/lic-housing-extending-loan-term-to-ease-borrower-burden/3097893/,"The interest rate on home loans has risen sharply in recent months, with the Reserve Bank of India hiking the repo rate by 250 bps so far in the current rate hike cycle.",2023-05-23 00:40:00.000,https://pocket-image-cache.com/direct?url=http://www.financialexpress.com/wp-content/uploads/2023/05/LIC-1.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/financialexpress.png', 'id': 'www.financialexpress.com', 'name': 'Financial Express'}","[{'sid': 'BOI'}, {'sid': 'LICH'}]",646bcc2db2c261449ce4d721
20,Buy LIC Housing Finance; target of Rs 470: YES Securities,news-article,https://www.moneycontrol.com/news/business/stocks/buy-lic-housing-finance-target-of-rs-470-yes-securities-10614421.html,"YES Securities is bullish on LIC Housing Finance has recommended buy rating on the stock with a target price of Rs 470 in its research report dated May 17, 2023.",2023-05-19 07:12:03.000,https://pocket-image-cache.com/direct?url=http://images.moneycontrol.com/static-mcnews/2022/10/Buy_3-1-378x213.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/moneycontrol.png', 'id': 'www.moneycontrol.com', 'name': 'Moneycontrol'}",[{'sid': 'LICH'}],6466d8efbbff9b4a45236cff
21,Buy LIC Housing Finance; target of Rs 435: Sharekhan,news-article,https://www.moneycontrol.com/news/business/stocks/buy-lic-housing-finance-target-of-rs-435-sharekhan-3-10616211.html,"Sharekhan is bullish on LIC Housing Finance has recommended buy rating on the stock with a target price of Rs 435 in its research report dated May 17, 2023.",2023-05-18 23:19:35.000,https://pocket-image-cache.com/direct?url=http://images.moneycontrol.com/static-mcnews/2022/10/Buy_3-1-378x213.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/moneycontrol.png', 'id': 'www.moneycontrol.com', 'name': 'Moneycontrol'}",[{'sid': 'LICH'}],6466686fbbff9b4a45236ba6
22,Broker’s call: LIC Housing (Buy),news-article,https://www.thehindubusinessline.com/markets/brokers-call-lic-housing-buy/article66865869.ece,Broker’s call: LIC Housing (Buy),2023-05-18 17:07:27.000,https://pocket-image-cache.com/direct?url=http://bl-i.thgim.com/public/incoming/5dpr00/article66865918.ece/alternates/LANDSCAPE_1200/LIC%20Housing.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thehindubusinessline.png', 'id': 'www.thehindubusinessline.com', 'name': 'The Hindu Businessline'}",[{'sid': 'LICH'}],64660820bbff9b4a45236770
23,"LIC Housing Finance Q4 Review - Loan Growth Muted; NIM, Provisioning Volatility To The Fore: Motilal Oswal",news-article,https://www.bqprime.com/research-reports/lic-housing-finance-q4-review-loan-growth-muted-nim-provisioning-volatility-to-the-fore-motilal-oswal,Strong profit after tax beat driven by net interest margin expansion and lower credit costs.,2023-05-18 09:49:36.000,https://pocket-image-cache.com/direct?url=http://gumlet.assettype.com/bloombergquint%2F2023-02%2Fca9d974f-11eb-4768-8a41-5ddcd2f3f4de%2FLIC_Housing_Finance_namesign_and_logo___Source_Company_s_official_fb_page_.png?rect=0%2C45%2C541%2C284&w=1200&auto=format%2Ccompress&ogImage=true,"{'logo': 'https://assets.tickertape.in/images/news-publishers/bloombergquint.png', 'id': 'www.bloombergquint.com', 'name': 'Bloomberg Quint'}","[{'sid': 'LICH'}, {'sid': 'MOFS'}]",6465a939bbff9b4a45236382
24,"Jubilant FoodWorks, Devyani International, LIC Housing Finance And More Q4 Results Review: HDFC Securities",news-article,https://www.bqprime.com/research-reports/jubilant-foodworks-devyani-international-lic-housing-finance-and-more-q4-results-review-hdfc-securities,Jubilant FoodWorks reported an operationally inline Q4 performance.,2023-05-18 08:48:36.000,https://pocket-image-cache.com/direct?url=http://gumlet.assettype.com/bloombergquint%2F2022-09%2Fdb97bd6c-b688-4d48-acfc-74d3078d150f%2Fstock_market_results_stock_trade_forex_shares_concept.jpg?w=1200&auto=format%2Ccompress&ogImage=true,"{'logo': 'https://assets.tickertape.in/images/news-publishers/bloombergquint.png', 'id': 'www.bloombergquint.com', 'name': 'Bloomberg Quint'}","[{'sid': 'HDFC'}, {'sid': 'JUBI'}, {'sid': 'LICH'}, {'sid': 'DEVY'}]",64659b31bbff9b4a452362f8
25,"LIC Housing, PNB Among 7 Stocks Under F&O Ban List on May 18",news-article,https://in.investing.com/news/lic-housing-pnb-among-7-stocks-under-fo-ban-list-on-may-18-3649331,"LIC Housing, PNB Among 7 Stocks Under F&O Ban List on May 18",2023-05-18 05:30:00.000,https://assets.tickertape.in/images/news-publishers/investing-com.png,"{'logo': 'https://assets.tickertape.in/images/news-publishers/investing-com.png', 'id': 'in.investing.com', 'name': 'Investing.com'}","[{'sid': 'LICH'}, {'sid': 'PNBK'}]",6465aebbbbff9b4a452363ba
26,"LIC Housing to focus on LAP, intensify its recovery efforts",news-article,https://economictimes.indiatimes.com/industry/banking/finance/lic-housing-to-focus-on-lap-intensify-its-recovery-efforts/articleshow/100312856.cms,"LIC Housing Finance (LIC HF) plans to expand its branches in new geographies, increase focus on high-yielding loan against property (LAP) and intensify recovery efforts as it consolidates its position as the largest housing finance company after the merger of larger rival Housing Development Finance…",2023-05-18 00:53:00.000,"https://pocket-image-cache.com/direct?url=http://img.etimg.com/thumb/msid-100312885,width-1070,height-580,imgsize-73094,overlay-economictimes/photo.jpg","{'logo': 'https://assets.tickertape.in/images/news-publishers/economictimes.png', 'id': 'economictimes.indiatimes.com', 'name': 'Economic Times'}",[{'sid': 'LICH'}],64653615bbff9b4a452361d8
27,Hold LIC Housing Finance; target of Rs 410: Prabhudas Lilladher,news-article,https://www.moneycontrol.com/news/business/stocks/hold-lic-housing-finance-target-of-rs-410-prabhudas-lilladher-10608881.html,"Prabhudas Lilladher recommended hold rating on LIC Housing Finance with a target price of Rs 410 in its research report dated May 17, 2023.",2023-05-17 20:59:03.000,https://pocket-image-cache.com/direct?url=http://images.moneycontrol.com/static-mcnews/2022/10/hold-2-1.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/moneycontrol.png', 'id': 'www.moneycontrol.com', 'name': 'Moneycontrol'}",[{'sid': 'LICH'}],6464f889bbff9b4a45236005
28,"LIC Housing Finance Q4 standalone net rises 6% to ₹1,180 cr.",news-article,https://www.thehindu.com/business/lic-housing-finance-q4-standalone-net-rises-6-to-1180-cr/article66862178.ece,Dividend ₹8.50 per share,2023-05-17 19:23:42.000,https://pocket-image-cache.com/direct?url=http://th-i.thgim.com/public/business/1grsrx/article66862152.ece/alternates/LANDSCAPE_1200/Shri.%20Y.%20Viswanatha%20Gowd%2C%20MD%20%26%20CEO%20of%20LIC%20Housing%20Finance_.JPG,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thehindu.png', 'id': 'www.thehindu.com', 'name': 'The Hindu'}",[{'sid': 'LICH'}],6464e32ebbff9b4a45235f19
29,"Sensex, Nifty start on a weak note; LIC Housing Finance & Oberoi Realty dive up to 6%",news-article,https://www.businesstoday.in/markets/market-commentary/story/sensex-nifty-start-on-a-weak-note-lic-housing-finance-oberoi-realty-dive-up-to-6-381595-2023-05-17?utm_source=rssfeed,"The 30-share BSE Sensex pack fell 33 points or 0.05 per cent to trade at 60,023, while the broader NSE Nifty moved 9 points or 0.05 per cent down to trade at 17,734. Mid- and small-cap shares were mixed as Nifty Midcap 100 shed 0.16 per cent and small-cap rose 0.18 per cent.",2023-05-17 17:30:00.000,https://pocket-image-cache.com/direct?url=http://akm-img-a-in.tosshub.com/businesstoday/images/story/202305/ptc-india-share-price_0-sixteen_nine.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businesstoday.png', 'id': 'www.businesstoday.in', 'name': 'Business Today'}","[{'sid': 'BSEL'}, {'sid': 'LICH'}, {'sid': 'OEBO'}, {'sid': '.NIFMDCP100'}]",64645df1bbff9b4a45235900
30,"Sensex dives over 500 points: Rs 1.4L cr investor wealth lost; LIC Housing, Oberoi Realty, PVR & Adani Total down up to 7%",news-article,https://www.businesstoday.in/markets/market-commentary/story/sensex-dives-over-500-points-rs-14l-cr-investor-wealth-lost-lic-housing-oberoi-realty-pvr-adani-total-down-up-to-7-381641-2023-05-17?utm_source=rssfeed,"As many as 26 stocks hit their 52-week lows today. BSE 500 stocks such as Aditya Birla Fashion and Retail, Ipca Labs, PVR Inox and VMart hit their respective one-year low levels. That said, 115 stocks touched their one-year high levels today.",2023-05-17 17:30:00.000,https://pocket-image-cache.com/direct?url=http://akm-img-a-in.tosshub.com/businesstoday/images/story/202305/indian_stock_markets_1638339697601_1638339698450_2-sixteen_nine.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businesstoday.png', 'id': 'www.businesstoday.in', 'name': 'Business Today'}","[{'sid': 'ADIA'}, {'sid': 'BSEL'}, {'sid': 'IPCA'}, {'sid': 'LICH'}, {'sid': 'OEBO'}, {'sid': 'PVRL'}]",64648820bbff9b4a45235aff
31,"Sensex Ends 372 pts Lower, Nifty Below 18,200; LIC Housing falls 6%; Smallcaps Outperform",news-article,https://www.news18.com/business/markets/stock-market-updates-sensex-drops-50-pts-nifty-below-18300-voda-idea-falls-3-7837975.html,Indian indices opened on a flat note on May 17 amid mixed global cues.,2023-05-17 15:50:10.000,https://pocket-image-cache.com/direct?url=http://images.news18.com/ibnlive/uploads/2023/04/sensex-nifty-fall-on-weak-global-cues-rate-hike-worries-168300354616x9.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/news18.png', 'id': 'www.news18.com', 'name': 'News18'}","[{'sid': 'IDTI'}, {'sid': 'LICH'}, {'sid': 'MIRA'}, {'sid': '.NSEI'}, {'sid': '.NIFSMCP100'}]",646457f2bbff9b4a452358a6
32,LIC Housing Finance shares tank 6% after muted Q4 results,news-article,https://www.moneycontrol.com/news/business/markets/lic-housing-finance-shares-tank-6-after-muted-q4-results-10603571.html,Morgan Stanley whereas is underweight on LIC Housing Finance. According to them sharp improvement in loan spreads caused 19 percent NII beat. The target price given by Morgan Stanley is Rs 320 per share.,2023-05-17 11:13:02.000,https://pocket-image-cache.com/direct?url=http://images.moneycontrol.com/static-mcnews/2023/02/Sensex_nifty_market_down_Sensex-1-770x433.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/moneycontrol.png', 'id': 'www.moneycontrol.com', 'name': 'Moneycontrol'}",[{'sid': 'LICH'}],64646e30bbff9b4a452359c3
33,LIC Housing Finance tanks 7% day after reporting Q4 results,news-article,https://www.business-standard.com/markets/news/lic-housing-finance-tanks-7-day-after-reporting-q4-results-123051700288_1.html,"The company reported 5.5 per cent growth in Q4 net at Rs 1,180 crore, backed by a 20.8 per cent surge in total income.",2023-05-17 11:02:46.000,https://pocket-image-cache.com/direct?url=http://bsmedia.business-standard.com/_media/bs/img/article/2022-02/14/full/1644779838-3254.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businessstandard.png', 'id': 'www.business-standard.com', 'name': 'Business Standard'}",[{'sid': 'LICH'}],64646841bbff9b4a4523597d
34,"LIC Housing Finance Q4 Result 2023: PAT up 5% to Rs 1,180 cr, dividend declared",news-article,https://www.business-standard.com/companies/news/lic-housing-finance-result-board-recommends-dividend-of-rs-8-50-per-share-123051601195_1.html,"LIC Housing Finance reported a jump of 5.5% in its consolidated net profit, which came in at Rs 1,180.3 crore, as against Rs 1,118.6 crore in the corresponding period of the previous year. | LIC HFL Share Latest Updates",2023-05-16 23:18:13.000,https://pocket-image-cache.com/direct?url=http://bsmedia.business-standard.com/_media/bs/img/article/2022-12/26/full/1672063385-1082.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businessstandard.png', 'id': 'www.business-standard.com', 'name': 'Business Standard'}",[{'sid': 'LICH'}],6463c5edbbff9b4a4523564d
35,"Stocks to watch on May 16, 2023",news-article,https://www.thehindubusinessline.com/markets/stocks-to-watch-on-may-16-2023/article66856024.ece,"Buzzing stocks of IOC, Bharti Airtel, LIC Housing, Bank of Baroda, Jindal Steel & Power, Chemplast Sanmar, Eiko Life, CreditAccess, Granules India, Paris Defence, HDFC, SAT Industries, Jupiter Wagons, Rajoo Engineers, HDFC, Vedanta",2023-05-16 08:43:46.000,https://pocket-image-cache.com/direct?url=http://bl-i.thgim.com/public/news/rkvzcf/article66852366.ece/alternates/LANDSCAPE_1200/stock%20market%2002159.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thehindubusinessline.png', 'id': 'www.thehindubusinessline.com', 'name': 'The Hindu Businessline'}","[{'sid': 'BOB'}, {'sid': 'BRTI'}, {'sid': 'GRAN'}, {'sid': 'HDFC'}, {'sid': 'IOC'}, {'sid': 'JNSP'}, {'sid': 'LICH'}, {'sid': 'VDAN'}, {'sid': 'RAJO'}, {'sid': 'SATI'}, {'sid': 'CHEMP'}]",6462fba7bbff9b4a45234d7f
