,title,feed_type,link,description,date,image,publisher,stocks,_id
1998,"Sensex slips 102pts, Nifty holds 18,100; ITC drops 3%; IRB Infra zooms 20%",news-article,https://www.business-standard.com/article/markets/market-live-sensex-nifty-today-ril-iex-jsw-steel-yes-bank-lic-housing-zee-121102200183_1.html,"Stock market LIVE: Financial shares helped limit the losses, while IT, metal and FMCG shares weighed on the benchmark indices; Midcap, Smallcap indices decline over a per cent each",2021-10-22 15:42:09.000,https://pocket-image-cache.com/direct?url=http://bsmedia.business-standard.com/_media/bs/img/article/2020-12/24/full/1608799215-066.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businessstandard.png', 'id': 'www.business-standard.com', 'name': 'Business Standard'}","[{'sid': 'IDTI'}, {'sid': 'ITC'}, {'sid': 'IRBI'}, {'sid': 'MIRA'}, {'sid': '.NSEI'}, {'sid': '.NIFTYFMCG'}]",61722dfe7458113bc824f43f
1999,IT system reforms in GST: GoM agrees to tackle fake invoicing menace,news-article,https://www.freepressjournal.in/business/it-system-reforms-in-gst-gom-agrees-to-tackle-fake-invoicing-menace,"Deputy chief minister Ajit Pawar, who heads the Group of Ministers (GoM) on IT issues in GST, chaired the first virtual meeting on Thursday. The GoM agreed upon suitable checks and balances to tackle the menace of fake invoicing so as to regulate input tax credit (ITC) flow.",2021-10-21 22:37:01.000,https://pocket-image-cache.com/direct?url=http://images.assettype.com/freepressjournal/2021-10/4d364a23-cc3f-4004-8e85-02d55f67e515/Pawar.jpg?rect=0%2C0%2C3900%2C2048&w=1200&auto=format%2Ccompress&ogImage=true,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thefreepressjournal.png', 'id': 'www.freepressjournal.in', 'name': 'Free Press Journal'}",[{'sid': 'ITC'}],61719f24de43db363ff48a3d
2000,ITC Corrects 6% After 26% Rally. What Should Investors Do Now?,news-article,https://www.moneycontrol.com/news/business/markets/itc-corrects-6-after-26-rally-what-should-investors-do-now-7603281.html,"Any increase in tax on tobacco related products hits the margin of ITC, but the company has power to pass on the cost to consumers by hiking products prices.",2021-10-20 13:12:33.000,https://pocket-image-cache.com/direct?url=http://images.moneycontrol.com/static-mcnews/2021/08/Cigarettes-770x433.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/moneycontrol.png', 'id': 'www.moneycontrol.com', 'name': 'Moneycontrol'}",[{'sid': 'ITC'}],616fd234115ec82c657beb89
2001,"FMCGs slide amid waning demand concerns; ITC, HUL drop up to 9% in 2 days",news-article,https://www.business-standard.com/article/markets/fmcgs-slide-amid-waning-demand-concerns-itc-hul-drop-up-to-9-in-2-days-121102000479_1.html,"The S&P BSE FMCG index, which fell 1.62 per cent in intra-day trade today, has slipped 4.5 per cent in the past two trading days",2021-10-20 12:38:00.000,https://pocket-image-cache.com/direct?url=http://bsmedia.business-standard.com/_media/bs/img/article/2021-05/13/full/1620846588-2545.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businessstandard.png', 'id': 'www.business-standard.com', 'name': 'Business Standard'}","[{'sid': 'BSEL'}, {'sid': 'HLL'}, {'sid': 'ITC'}]",616fc490115ec82c657beaf1
2002,"FMCG stks dip amid waning demand concern; ITC, HUL drop up to 9% in 2 days",news-article,https://www.business-standard.com/article/markets/fmcg-stks-dip-amid-waning-demand-concern-itc-hul-drop-up-to-9-in-2-days-121102000479_1.html,"The S&P BSE FMCG index, which fell 1.62 per cent in intra-day trade today, has slipped 4.5 per cent in the past two trading days",2021-10-20 12:38:00.000,https://pocket-image-cache.com/direct?url=http://bsmedia.business-standard.com/_media/bs/img/article/2021-05/13/full/1620846588-2545.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businessstandard.png', 'id': 'www.business-standard.com', 'name': 'Business Standard'}","[{'sid': 'BSEL'}, {'sid': 'HLL'}, {'sid': 'ITC'}]",617020cc115ec82c657beeaa
2003,What to do with ITC and IRCTC stocks? Gurmeet Chadha answers,news-article,https://economictimes.indiatimes.com/markets/expert-view/what-to-do-with-itc-and-irctc-stocks-gurmeet-chadha-answers/articleshow/87137529.cms,“IRCTC is being valued as a new age platform business. The key monitorable here is how their payment gateway platform iPay transforms.”,2021-10-20 09:10:00.000,"https://pocket-image-cache.com/direct?url=http://img.etimg.com/thumb/msid-87137472,width-1070,height-580,imgsize-51355,overlay-etmarkets/photo.jpg","{'logo': 'https://assets.tickertape.in/images/news-publishers/economictimes.png', 'id': 'economictimes.indiatimes.com', 'name': 'Economic Times'}","[{'sid': 'INIR'}, {'sid': 'ITC'}]",616f9662115ec82c657be923
2004,VSSL could be the next multibagger; ITC to do a TaMo: Vinit Bolinjkar,news-article,https://economictimes.indiatimes.com/markets/expert-view/vssl-could-be-the-next-multibagger-itc-to-do-a-tamo-vinit-bolinjkar/articleshow/87135781.cms,“Portfolio rotation should now go from a very aggressive strategy to more of neutral on risk and focus should be more on largecaps and midcaps.”,2021-10-20 09:05:00.000,"https://pocket-image-cache.com/direct?url=http://img.etimg.com/thumb/msid-87135753,width-1070,height-580,imgsize-12650,overlay-etmarkets/photo.jpg","{'logo': 'https://assets.tickertape.in/images/news-publishers/economictimes.png', 'id': 'economictimes.indiatimes.com', 'name': 'Economic Times'}","[{'sid': 'ITC'}, {'sid': 'NTFM'}, {'sid': '.NIMI150'}, {'sid': '.NIFMDCP100'}]",616f9663115ec82c657be924
2005,"ITC, other cigarette stocks choke up on panel talk",news-article,https://www.thehindubusinessline.com/markets/stock-markets/itc-other-cigarette-stocks-choke-up-on-panel-talk/article37077369.ece,Expert group to analyse tax structure on all tobacco products with focus on health,2021-10-19 21:26:17.000,https://www.thehindubusinessline.com/markets/stock-markets/h92ymx/article37077368.ece/ALTERNATES/LANDSCAPE_615/2010ITCcolcol,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thehindubusinessline.png', 'id': 'www.thehindubusinessline.com', 'name': 'The Hindu Businessline'}",[{'sid': 'ITC'}],616ef34ed9092b2232c8fa80
2006,"Top business news of the day: PM to interact with global oil industry CEOs, experts; ITC shares slump 6% on govt tax policy; Sri Lankan economy faces substantial credit risk, Fitch says, and more",news-article,https://www.thehindu.com/business/business-news-live/article37064754.ece,"Top news of the day from the world of business, finance and economy",2021-10-19 17:21:17.000,https://www.thehindu.com/business/markets/q1nks6/article36728306.ece/ALTERNATES/LANDSCAPE_615/BSE-Sensex-crosses-60000-mark,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thehindu.png', 'id': 'www.thehindu.com', 'name': 'The Hindu'}",[{'sid': 'ITC'}],616f9127115ec82c657be84e
2007,"ITC stock under pressure as investors book profits, Q2 earnings in focus",news-article,https://www.indiainfoline.com/article/news-sector-fmcg/itc-stock-under-pressure-as-investors-book-profits-q2-earnings-in-focus-121101900353_1.html,"ITC is in focus ahead of its Q2 earnings that are scheduled on October 27, 2021.",2021-10-19 16:54:00.000,https://pocket-image-cache.com/direct?url=http://content.indiainfoline.com/_media/iifl/img/misc/2015-01/09/full/itc3-1420784284-8591300.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/iifl.png', 'id': 'www.indiainfoline.com', 'name': 'India Infoline'}",[{'sid': 'ITC'}],616e6186d9092b2232c8f4cc
2008,"Barometers snap 7-day rally, Nifty ends below 18,420; ITC slumps over 6%",news-article,https://www.business-standard.com/article/news-cm/barometers-snap-7-day-rally-nifty-ends-below-18-420-itc-slumps-over-6-121101901099_1.html,"The equity barometers corrected on Tuesday, snapping a rally in the past seven sessions. IT stocks held firm while realty, FMCG and metal shares tumbled.",2021-10-19 16:53:00.000,https://assets.tickertape.in/images/news-publishers/businessstandard.png,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businessstandard.png', 'id': 'www.business-standard.com', 'name': 'Business Standard'}","[{'sid': 'IDTI'}, {'sid': 'ITC'}, {'sid': 'MIRA'}, {'sid': '.NSEI'}, {'sid': '.NIFTYIT'}, {'sid': '.NIFTYMET'}]",616eb2c6d9092b2232c8f852
2009,Market snaps 7-day winning run on profit-booking; ITC tanks over 6 %,news-article,https://www.thehindu.com/business/markets/market-snaps-7-day-winning-run-on-profit-booking-itc-tanks-over-6/article37070635.ece,ITC was the top laggard in the Sensex pack.,2021-10-19 16:38:14.000,https://www.thehindu.com/business/markets/qbqnho/article37070634.ece/ALTERNATES/LANDSCAPE_615/BSE-Sensex-crosses-60000-mark,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thehindu.png', 'id': 'www.thehindu.com', 'name': 'The Hindu'}",[{'sid': 'ITC'}],616eaa6fd9092b2232c8f802
2010,"Share Market Highlights: Sensex ends 50 points lower at 61716, Nifty ends at 18422; ITC down 6%, IRCTC tanks 15%",news-article,https://www.financialexpress.com/market/share-market-today-live-updates-sensex-nifty-rupee-vs-dollar-finance-minister-nirmala-sitharaman-fiscal-stimulus-deamnd-supply-economy-recovery-october-19-tuesday/2352003/,"Share Market News Today | Sensex, Nifty, Share Prices Highlights: Domestic equity markets were traded volatile on Tuesday only to end flat with a negative bias. Broader markets closed deep in the red.",2021-10-19 16:20:20.000,https://pocket-image-cache.com/direct?url=http://images.financialexpress.com/2021/10/StocksSensexREU-5.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/financialexpress.png', 'id': 'www.financialexpress.com', 'name': 'Financial Express'}","[{'sid': 'IDTI'}, {'sid': 'INIR'}, {'sid': 'ITC'}, {'sid': 'MIRA'}, {'sid': '.NSEI'}]",616e3596d9092b2232c8f331
2011,Kama Holdings Ltd leads losers in ‘A’ group,news-article,https://www.business-standard.com/article/news-cm/kama-holdings-ltd-leads-losers-in-a-group-121101900856_1.html,"Tata Motors-DVR, Tata Power Company Ltd, Indian Bank and ITC Ltd are among the other losers in the BSE’s ‘A’ group today, 19 October 2021.",2021-10-19 15:04:53.000,https://assets.tickertape.in/images/news-publishers/businessstandard.png,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businessstandard.png', 'id': 'www.business-standard.com', 'name': 'Business Standard'}","[{'sid': 'BSEL'}, {'sid': 'INBA'}, {'sid': 'ITC'}, {'sid': 'TAMO'}, {'sid': 'TAMdv'}, {'sid': 'TTPW'}, {'sid': 'KAM'}]",616e96a6d9092b2232c8f706
2012,"ITC Q2 PAT Seen Up 12% YoY To Rs 3,619.1 Cr: ICICI Direct",news-article,https://www.moneycontrol.com/news/business/earnings/itc-q2-pat-seen-up-12-yoy-to-rs-3619-1-cr-icici-direct-7598671.html,"Net Sales are expected to increase by 13.4 percent Y-o-Y (up 4.8 percent Q-o-Q) to Rs 13,585.9 crore, according to ICICI Direct.",2021-10-19 14:15:22.000,https://pocket-image-cache.com/direct?url=http://images.moneycontrol.com/static-mcnews/2021/01/ITC-Limited-logo-770x433.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/moneycontrol.png', 'id': 'www.moneycontrol.com', 'name': 'Moneycontrol'}",[{'sid': 'ITC'}],616e9358d9092b2232c8f6de
2013,Why ITC shares are sliding today — explained,news-article,https://www.livemint.com/market/stock-market-news/why-itc-shares-are-sliding-today-explained-11634628609058.html,"ITC share price has plunged today after the news of govt forming a committee to finalise tobacco policy, say experts",2021-10-19 13:14:55.000,https://pocket-image-cache.com/direct?url=http://images.livemint.com/img/2021/10/19/600x338/ITC-3C-Corp-059--621x414_1634628683543.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/livemint.png', 'id': 'www.livemint.com', 'name': 'Livemint'}",[{'sid': 'ITC'}],616e7d40d9092b2232c8f5f3
2014,"Markets closed on a flat note, FMCG Stocks underperformed",news-article,https://www.indiainfoline.com/article/news-top-story/markets-closed-on-a-flat-note-fmcg-stocks-underperformed-121101900580_1.html,FMCG stocks were among the top underperformers with stocks like ITC & HUL adding heavy short positions during the day.,2021-10-19 09:06:00.000,https://pocket-image-cache.com/direct?url=http://content.indiainfoline.com/_media/iifl/img/misc/2016-12/26/full/stock-market-report-with-bull-and-bear-1482745376-74611350.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/iifl.png', 'id': 'www.indiainfoline.com', 'name': 'India Infoline'}","[{'sid': 'HLL'}, {'sid': 'ITC'}, {'sid': '.NIFTYFMCG'}]",616e99c5d9092b2232c8f73c
2015,"Sensex snaps 7-day winning run, ends 50 pts down; IRCTC tanks 9%, ITC 6%",news-article,https://www.business-standard.com/article/markets/market-live-sensex-nifty-today-sgx-hul-lti-sbi-rbi-nestle-rallis-121101900146_1.html,The market breadth also favoured sellers amid profit-booking in the broader markets. The BSE MidCap and SmallCap indices ended nearly 2 per cent down each,2021-10-19 08:15:00.000,https://pocket-image-cache.com/direct?url=http://bsmedia.business-standard.com/_media/bs/img/article/2020-12/24/full/1608799106-3486.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businessstandard.png', 'id': 'www.business-standard.com', 'name': 'Business Standard'}","[{'sid': 'BSEL'}, {'sid': 'INIR'}, {'sid': 'ITC'}]",616e358dd9092b2232c8f32e
2016,"Nifty FMCG slips over 320 pts as ITC nosedives over 5%; HUL, Nestle, Radico, UBL, Tata Consumer shine",news-article,https://www.indiainfoline.com/article/news-sector-fmcg/nifty-fmcg-slips-over-320-pts-as-itc-nosedives-over-5-hul-nestle-radico-ubl-tata-consumer-shine-121101900467_1.html,"The Nifty FMCG index hovered between an intraday high and low of 41,704.50 and 41,121.45 respectively.",2021-10-19 07:08:00.000,https://pocket-image-cache.com/direct?url=http://content.indiainfoline.com/_media/iifl/img/article/2016-08/01/full/1470024665-1392.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/iifl.png', 'id': 'www.indiainfoline.com', 'name': 'India Infoline'}","[{'sid': 'HLL'}, {'sid': 'ITC'}, {'sid': 'NEST'}, {'sid': 'TACN'}, {'sid': '.NIFTYFMCG'}]",616e7da5d9092b2232c8f5ff
2017,"Sensex, Nifty likely to open higher amid mixed global cues",news-article,https://www.businesstoday.in/markets/stocks/story/sensex-nifty-likely-to-open-higher-amid-mixed-global-cues-309609-2021-10-18?utm_source=rssfeed,"Equity markets closed at record highs on October 14, tracking gains in ITC, HDFC Bank and PowerGrid shares amid mixed cues in global markets. Sensex ended above 61,000 for the first time and Nifty closed above the 18k mark for the second consecutive session.",2021-10-18 17:30:00.000,https://pocket-image-cache.com/direct?url=http://akm-img-a-in.tosshub.com/businesstoday/images/story/202110/markets-4_7-sixteen_nine.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businesstoday.png', 'id': 'www.businesstoday.in', 'name': 'Business Today'}","[{'sid': 'IDTI'}, {'sid': 'HDBK'}, {'sid': 'ITC'}, {'sid': 'MIRA'}, {'sid': '.NSEI'}]",616cedb87e4423de5dd5d51a
2018,"Stocks in news: HCL Tech, HDFC Bank, PNB Housing Finance, Coal India and more",news-article,https://www.businesstoday.in/markets/stocks/story/stocks-in-news-hcl-tech-hdfc-bank-pnb-housing-finance-coal-india-and-more-309611-2021-10-18?utm_source=rssfeed,"Equity markets closed at record highs on October 14, tracking gains in ITC, HDFC Bank and PowerGrid shares amid mixed cues in global markets. Sensex ended above 61,000 for the first time and Nifty closed above the 18k mark for the second consecutive session.",2021-10-18 17:30:00.000,https://pocket-image-cache.com/direct?url=http://akm-img-a-in.tosshub.com/businesstoday/images/story/202110/1280px-bse_building_at_dalal_street-660_6-sixteen_nine.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businesstoday.png', 'id': 'www.businesstoday.in', 'name': 'Business Today'}","[{'sid': 'COAL'}, {'sid': 'IDTI'}, {'sid': 'HDBK'}, {'sid': 'HCLT'}, {'sid': 'ITC'}, {'sid': 'MIRA'}, {'sid': 'PNBH'}, {'sid': '.NSEI'}]",616cedb87e4423de5dd5d519
2019,"ITC Q2 PAT May Dip 2.3% YoY To Rs 3,290.3 Cr: KRChoksey",news-article,https://www.moneycontrol.com/news/business/itc-q2-pat-may-dip-2-3-yoy-to-rs-3290-3-cr-krchoksey-7593781.html,"Net Sales are expected to increase by 8 percent Y-o-Y (down 0.3 percent Q-o-Q) to Rs 14,199.6 crore, according to KRChoksey.",2021-10-18 13:51:15.000,https://pocket-image-cache.com/direct?url=http://images.moneycontrol.com/static-mcnews/2021/01/ITC-Limited-logo-770x433.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/moneycontrol.png', 'id': 'www.moneycontrol.com', 'name': 'Moneycontrol'}",[{'sid': 'ITC'}],616d33be7e4423de5dd5d769
2020,ITC Ltd continues rising spree,news-article,https://www.business-standard.com/article/news-cm/itc-ltd-continues-rising-spree-121101800456_1.html,"ITC Ltd is quoting at Rs 261.25, up 1.83% on the day as on 12:49 IST on the NSE. The stock is up 55.27% in last one year as compared to a 56.16% jump in NIFTY and a 38.3% jump in the Nifty FMCG.",2021-10-18 13:50:27.000,https://assets.tickertape.in/images/news-publishers/businessstandard.png,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businessstandard.png', 'id': 'www.business-standard.com', 'name': 'Business Standard'}","[{'sid': 'ITC'}, {'sid': '.NIFTYFMCG'}]",616d37287e4423de5dd5d7be
2021,"ITC Ltd spurts 1.83%, gains for fifth straight session",news-article,https://www.business-standard.com/article/news-cm/itc-ltd-spurts-1-83-gains-for-fifth-straight-session-121101800456_1.html,"ITC Ltd is quoting at Rs 261.25, up 1.83% on the day as on 12:49 IST on the NSE. The stock is up 55.27% in last one year as compared to a 56.16% jump in NIFTY and a 38.3% jump in the Nifty FMCG.",2021-10-18 13:04:40.000,https://assets.tickertape.in/images/news-publishers/businessstandard.png,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businessstandard.png', 'id': 'www.business-standard.com', 'name': 'Business Standard'}","[{'sid': 'ITC'}, {'sid': '.NIFTYFMCG'}]",616d290c7e4423de5dd5d6ef
2022,ITC’s Engage launches AI tool Fragrance Finder,news-article,https://www.thehindubusinessline.com/companies/itcs-engage-launches-ai-tool-fragrance-finder/article37042370.ece,"The tool analyses responses to questions on a consumer’s likings, gender identity and occasion of usage, and pops up suggestions",2021-10-17 21:43:36.000,https://www.thehindubusinessline.com/companies/vaitzv/article37042367.ece/ALTERNATES/LANDSCAPE_615/aiCCIUDHinduKSLUF46NCDP3R15739843444eb439691-59e6-424f-bb86-ccaa6fe1a358,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thehindubusinessline.png', 'id': 'www.thehindubusinessline.com', 'name': 'The Hindu Businessline'}",[{'sid': 'ITC'}],616c492a771e336806f70dcb
2023,ITC among Kunal Bothra’s 3 stock picks for this week,news-article,https://economictimes.indiatimes.com/markets/expert-view/itc-among-kunal-bothras-3-stock-picks-for-this-week/articleshow/87079449.cms,"“For the new week, I am expecting a couple of names to do exceptionally well. From the banking pack, I am recommending ICICI Bank.”",2021-10-17 13:15:00.000,"https://pocket-image-cache.com/direct?url=http://img.etimg.com/thumb/msid-87079834,width-1070,height-580,imgsize-50239,overlay-etmarkets/photo.jpg","{'logo': 'https://assets.tickertape.in/images/news-publishers/economictimes.png', 'id': 'economictimes.indiatimes.com', 'name': 'Economic Times'}","[{'sid': 'ICBK'}, {'sid': 'ITC'}]",616be591771e336806f70b9a
2024,FMCG stocks advance as import duty on crude edible oil gets scrapped; ITC hits new high to lead the bull run,news-article,https://www.indiainfoline.com/article/news-top-story/fmcg-stocks-advance-as-import-duty-on-crude-edible-oil-gets-scrapped-itc-hits-new-high-to-lead-the-bull-run-121101400519_1.html,Emami was also in the fast lane. Radico Khaitan emerged the laggard again.,2021-10-14 18:20:00.000,https://pocket-image-cache.com/direct?url=http://content.indiainfoline.com/_media/iifl/img/misc/2016-05/09/full/bull-market-presents-uptrend-stock-market-1462765247-4344300.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/iifl.png', 'id': 'www.indiainfoline.com', 'name': 'India Infoline'}","[{'sid': 'EMAM'}, {'sid': 'ITC'}, {'sid': 'RADC'}, {'sid': '.NIFTYFMCG'}]",6167df1262940252b68ccec9
2025,"Sensex zooms 569 points to fresh record, Nifty tops 18,300-mark",news-article,https://zeenews.india.com/markets/sensex-zooms-569-points-to-fresh-record-nifty-tops-18300-mark-2402619.html,"Sensex rallied 569 points to close at a new peak on Thursday, driven by gains in index majors HDFC twins, ICICI Bank and ITC amid positive macro cues and upbeat global markets.",2021-10-14 17:37:35.000,https://pocket-image-cache.com/direct?url=http://english.cdn.zeenews.com/sites/default/files/2021/10/14/979457-untitled-design-2021-10-14t173635.419.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/zeenews.jpeg', 'id': 'zeenews.india.com', 'name': 'Zee News'}","[{'sid': 'IDTI'}, {'sid': 'HDFC'}, {'sid': 'ICBK'}, {'sid': 'ITC'}, {'sid': 'MIRA'}, {'sid': '.NSEI'}]",6168210e62940252b68cd124
2026,"Stocks in news: HCL Tech, Infosys, Wipro, Zee Entertainment Enterprises and more",news-article,https://www.businesstoday.in/markets/stocks/story/stocks-in-news-hcl-tech-infosys-wipro-zee-entertainment-enterprises-and-more-309315-2021-10-14?utm_source=rssfeed,"Equity market ended higher for the fifth consecutive session on Wednesday, tracking gains in Reliance Industries, ITC and Infosys amid a positive trend in global markets.",2021-10-14 17:30:00.000,https://pocket-image-cache.com/direct?url=http://akm-img-a-in.tosshub.com/businesstoday/images/story/202110/1280px-bse_building_at_dalal_street-660_5-sixteen_nine.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businesstoday.png', 'id': 'www.businesstoday.in', 'name': 'Business Today'}","[{'sid': 'HCLT'}, {'sid': 'ITC'}, {'sid': 'INFY'}, {'sid': 'RELI'}, {'sid': 'WIPR'}, {'sid': 'ZEE'}]",6167aebc62940252b68ccd3d
2027,"Sensex, Nifty likely to open higher amid positive global cues",news-article,https://www.businesstoday.in/markets/stocks/story/sensex-nifty-likely-to-open-higher-amid-positive-global-cues-309313-2021-10-14?utm_source=rssfeed,"Equity market ended higher for the fifth consecutive session on Wednesday, tracking gains in Reliance Industries, ITC and Infosys amid a positive trend in global markets",2021-10-14 17:30:00.000,https://pocket-image-cache.com/direct?url=http://akm-img-a-in.tosshub.com/businesstoday/images/story/202110/market-rising-1200x675_1-sixteen_nine.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businesstoday.png', 'id': 'www.businesstoday.in', 'name': 'Business Today'}","[{'sid': 'IDTI'}, {'sid': 'ITC'}, {'sid': 'INFY'}, {'sid': 'MIRA'}, {'sid': 'RELI'}, {'sid': '.NSEI'}]",6167a7b462940252b68cccff
2028,"Bull Run on D-Street! Sensex hits 61,000, Nifty above 18,250; Infosys, ITC top gainers",news-article,https://www.businesstoday.in/markets/stocks/story/bull-run-on-d-street-sensex-hits-61000-nifty-above-18250-infosys-itc-top-gainers-309318-2021-10-14?utm_source=rssfeed,"At 09:18 hours, the 30-share BSE index was trading 331 points or 0.55 per cent higher at 61,068.5, and the broader NSE Nifty was up 104.6 points or 0.58 per cent to 18,266.35.",2021-10-14 17:30:00.000,https://pocket-image-cache.com/direct?url=http://akm-img-a-in.tosshub.com/businesstoday/images/story/202110/bull-4_1-sixteen_nine.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businesstoday.png', 'id': 'www.businesstoday.in', 'name': 'Business Today'}","[{'sid': 'BSEL'}, {'sid': 'IDTI'}, {'sid': 'INFY'}, {'sid': 'ITC'}, {'sid': 'MIRA'}, {'sid': '.NSEI'}]",6167aebc62940252b68ccd3c
2029,"Sensex zooms 569 points to fresh record above 61,000; Nifty tops 18,300-mark",news-article,https://www.thehindu.com/business/markets/sensex-zooms-569-points-to-fresh-record-above-61000-nifty-tops-18300-mark/article36999072.ece,"ITC, HDFC Bank, PowerGrid, ICICI Bank, IndusInd Bank and NTPC were among the top gainers",2021-10-14 16:35:20.000,https://www.thehindu.com/business/markets/fdlxg9/article36999071.ece/ALTERNATES/LANDSCAPE_615/BSE-Sensex-crosses-60000-mark,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thehindu.png', 'id': 'www.thehindu.com', 'name': 'The Hindu'}","[{'sid': 'HDBK'}, {'sid': 'IDTI'}, {'sid': 'ICBK'}, {'sid': 'INBK'}, {'sid': 'ITC'}, {'sid': 'MIRA'}, {'sid': 'NTPC'}, {'sid': '.NSEI'}]",616812c362940252b68cd0a6
2030,ITC jumps 11% in four days amid buzz of likely tieup with Amazon,news-article,https://www.business-standard.com/article/news-cm/itc-jumps-11-in-four-days-amid-buzz-of-likely-tieup-with-amazon-121101400895_1.html,"ITC rose 2.75% to Rs 256.20, extending recent gains on reports that e-commerce giant Amazon is planning to invest in ITC e-Choupal.",2021-10-14 15:23:00.000,https://assets.tickertape.in/images/news-publishers/businessstandard.png,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businessstandard.png', 'id': 'www.business-standard.com', 'name': 'Business Standard'}",[{'sid': 'ITC'}],61680d3062940252b68cd073
2031,"HDFC Bank, ITC, SBI, IRCTC among 324 stocks to hit 52-week highs on BSE; 21 shares hit 52-week lows",news-article,https://www.financialexpress.com/market/52-week-high-52-week-low-stocks-bse-nse-sensex-nifty-stock-markets-14-oct-2021-thursday-hdfc-bank-itc-sbi-irctc-sun-pharma/2349814/,"BSE Sensex and Nifty 50 were trading at record high levels on Thursday, extending the previous day’s rally.",2021-10-14 14:29:54.000,https://pocket-image-cache.com/direct?url=http://images.financialexpress.com/2021/10/StockIPOreuters.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/financialexpress.png', 'id': 'www.financialexpress.com', 'name': 'Financial Express'}","[{'sid': 'BSEL'}, {'sid': 'HDBK'}, {'sid': 'IDTI'}, {'sid': 'INIR'}, {'sid': 'ITC'}, {'sid': 'MIRA'}, {'sid': 'SBI'}, {'sid': '.NSEI'}]",6167f89862940252b68ccfb4
2032,"ITC nears two-year high, up 11% in four days; can hit Rs 300, charts say",news-article,https://www.business-standard.com/article/markets/itc-nears-two-year-high-up-11-in-four-days-can-hit-rs-300-charts-say-121101400427_1.html,Analysts believe ITC’s cigarettes business will fully recover amid aggressive vaccination drive and reduction in Covid-19 cases,2021-10-14 12:37:00.000,https://pocket-image-cache.com/direct?url=http://bsmedia.business-standard.com/_media/bs/img/article/2020-02/25/full/1582575516-656.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businessstandard.png', 'id': 'www.business-standard.com', 'name': 'Business Standard'}",[{'sid': 'ITC'}],6167d53b62940252b68cce7f
2033,"ITC nears two-year high on heavy volumes, rallies 11% in four days",news-article,https://www.business-standard.com/article/markets/itc-nears-two-year-high-on-heavy-volumes-rallies-11-in-four-days-121101400427_1.html,Analysts believe ITC’s cigarettes business will fully recover amid aggressive vaccination drive and reduction in Covid-19 cases,2021-10-14 11:46:00.000,https://pocket-image-cache.com/direct?url=http://bsmedia.business-standard.com/_media/bs/img/article/2020-02/25/full/1582575516-656.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businessstandard.png', 'id': 'www.business-standard.com', 'name': 'Business Standard'}",[{'sid': 'ITC'}],6167cd7762940252b68cce3a
2034,"Sensex rallies over 350 points to cross 61,000-mark for first time",news-article,https://www.hindustantimes.com/business/markets-open-in-green-sensex-rises-383-points-to-61-120-nifty-up-124-points-to-18286-101634182705613.html,"L&T was the top gainer in the Sensex pack, rising around 2 per cent, followed by Infosys, SBI, NTPC, HDFC Bank, Maruti, ITC and Titan.",2021-10-14 09:23:05.000,https://pocket-image-cache.com/direct?url=http://images.hindustantimes.com/img/2021/10/14/1600x900/20210201199L_1615796916809_1634182785208.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/hindustantimes.png', 'id': 'www.hindustantimes.com', 'name': 'Hindustan Times'}","[{'sid': 'HDBK'}, {'sid': 'ITC'}, {'sid': 'INFY'}, {'sid': 'LART'}, {'sid': 'NTPC'}, {'sid': 'SBI'}, {'sid': 'TITN'}]",6167afab62940252b68ccd45
